Unnamed: 0,Cuentas,AVLA 12 / 2021,BAN TATTERSALL 12 / 2021,BCI 12 / 2021,CONTEMPORA 12 / 2021,DANK 12 / 2021,ECR OSORNO 12 / 2021,ELOY 12 / 2021,FINMAS 12 / 2021,LARRAIN VIAL 12 / 2021,LATAM TRADE CAPITAL 12 / 2021,MOONK 12 / 2021,NUEVO CAPITAL 12 / 2021,TANNER 12 / 2021,Fecha
81,22.02.00 Reservas,,0,-996,-18865,,1078,2917,0,13675,0,,,-21597,Diciembre de 2021
82,22.03.00 Resultados acumulados,-56382,1026953,-298434,-15574,-93307,70755,25302,-110810,295347,230659,-65637,30543,-114762,Diciembre de 2021
83,22.04.00 Resultado del ejercicio,14481,35646,124843,3257,6520,-6211,-85221,-9898,-138617,-53600,-15046,61998,-27353,Diciembre de 2021
84,22.05.00 Dividendos provisorios o participaciones,,,-37453,,,,,0,,0,,-18599,,Diciembre de 2021
85,22.00.00 Total Patrimonio,269760,1496310,1078383,689271,302785,452740,156998,238020,871593,661535,262317,553942,738334,Diciembre de 2021
86,20.00.00 TOTAL PAC.M.F Y PATRIMONIO,773255,2884030,22354227,951845,316811,457262,282596,279038,2333083,1111729,266840,1446071,773584,Diciembre de 2021
87,,,,,,,,,,,,,,,Diciembre de 2021
88,Estado de resultados integrales,,,,,,,,,,,,,,Diciembre de 2021
89,Estado de resultados,,,,,,,,,,,,,,Diciembre de 2021
90,Resultado por intermediación,,,,,,,,,,,,,,Diciembre de 2021
91,30.10.01 Comisiones por operaciones bursátiles,28230,135043,168667,105369,1086,15107,20822,258009,93597,13261,10645,19082,,Diciembre de 2021
92,30.10.02 Comisiones por operaciones extra bursátiles,,,,,,0,,0,,0,,0,,Diciembre de 2021
93,30.10.03 Gastos por comisiones y servicios,-25812,-39180,-24322,-24092,-47320,-28226,-10351,-87316,-32232,-22716,,-135375,-32382,Diciembre de 2021
94,30.10.04 Otras comisiones,0,18737,11605,,84583,,,25,,266,,390289,,Diciembre de 2021
95,30.10.00 Total resultado por intermediación,2418,114600,155950,81277,38349,-13119,10471,170718,61365,-9189,10645,273996,-32382,Diciembre de 2021
96,Ingresos por servicios,,,,,,,,,,,,,,Diciembre de 2021
97,30.20.01 Ingresos por custodia,,,,,,,,0,,0,,,,Diciembre de 2021
98,30.20.02 Ingresos por asesorías,,,0,,,9000,,,0,0,8407,0,,Diciembre de 2021
99,30.20.03 Otros ingresos por servicios,,,,,,,,,,0,,,57630,Diciembre de 2021
100,30.20.00 Total ingresos por servicios,0,0,0,0,0,9000,0,0,0,0,8407,0,57630,Diciembre de 2021
101,Resultado por productos,,,,,,,,,,,,,,Diciembre de 2021
102,30.30.01 A valor razonable,,49671,273207,,,7595,,,69197,0,,11771,,Diciembre de 2021
103,30.30.02 A valor razonable - Instrumentos derivados,,,0,,,,,,,0,,,,Diciembre de 2021
104,30.30.03 A costo amortizado,,,256778,,,,,,,30253,,,,Diciembre de 2021
105,30.30.04 A costo amortizado - Operaciones de financiamiento,,,0,,,,,,,0,,,,Diciembre de 2021
106,30.30.00 Total resultado por productos,0,49671,529985,0,0,7595,0,0,69197,30253,0,11771,0,Diciembre de 2021
107,Resultado por instrumentos financieros,,,,,,,,,,,,,,Diciembre de 2021
108,30.40.01 A valor razonable,1669,,0,454,9137,,,,2622,0,674,,,Diciembre de 2021
109,30.40.02 A valor razonable - Instrumentos financieros derivados,,,,,,,,,0,0,,,,Diciembre de 2021
110,30.40.03 A costo amortizado,,,,,,,,,,0,,1771,,Diciembre de 2021
111,30.40.04 A costo amortizado - Operaciones de financiamiento,,,0,,,,,,,0,,,,Diciembre de 2021
112,30.40.00 Total resultado por instrumentos financieros,1669,0,0,454,9137,0,0,0,2622,0,674,1771,0,Diciembre de 2021
113,Resultado por operaciones de financiamiento,,,,,,,,,,,,,,Diciembre de 2021
114,30.50.01 Gastos por financiamiento del mercado de productos,,,,,,,,,,0,,,,Diciembre de 2021
115,30.50.02 Gastos por financiamiento del mercado de valores,,,,,,,,,,0,,,,Diciembre de 2021
116,30.50.03 Otros gastos financieros,,-47508,-142392,,,,,-7297,-2172,0,,0,,Diciembre de 2021
117,30.50.00 Total resultado por operaciones de financiamiento,0,-47508,-142392,0,0,0,0,-7297,-2172,0,0,0,0,Diciembre de 2021
118,Gastos de administración y comercialización,,,,,,,,,,,,,,Diciembre de 2021
119,30.60.01 Remuneraciones y gastos de personal,0,-131701,-274018,-43390,-37138,-17539,-43480,-115618,-154277,-49934,,-149768,,Diciembre de 2021
120,30.60.02 Gastos de comercialización,0,,-48876,,,0,,0,-218629,0,,,,Diciembre de 2021
121,30.60.03 Otros gastos de administración,-20862,-78758,-106781,-57168,-5382,-7414,-72409,-72509,,-66329,-43958,-65693,-24533,Diciembre de 2021
122,30.60.00 Total gastos de administración y comercialización,-20862,-210459,-429675,-100558,-42520,-24953,-115889,-188127,-372906,-116263,-43958,-215461,-24533,Diciembre de 2021
123,Otros resultados,,,,,,,,,,,,,,Diciembre de 2021
124,30.70.01 Reajuste y diferencia de cambio,942,122,30277,40,,,9078,10412,605,1270,,0,,Diciembre de 2021
125,30.70.02 Resultado de inversiones en sociedades,-172,-1022,0,-1023,-156,3784,,0,3623,0,,-292,,Diciembre de 2021
126,30.70.03 Otros ingresos (gastos),0,106292,-11975,1942,100,652,,0,7443,0,943,,-31976,Diciembre de 2021
127,30.70.00 Total otros resultados,770,105392,18302,959,-56,4436,9078,10412,11671,1270,943,-292,-31976,Diciembre de 2021
128,30.80.00 Resultado antes de impuesto a la renta,-16005,11696,132170,-17868,4910,-17041,-96340,-14294,-230223,-93929,-23289,71785,-31261,Diciembre de 2021
129,30.90.00 Impuesto a la renta,30486,23950,-7327,21125,1610,10830,11119,4396,91606,40329,8243,-9787,3908,Diciembre de 2021
130,30.00.00 Utilidad (pérdida) del ejercicio,14481,35646,124843,3257,6520,-6211,-85221,-9898,-138617,-53600,-15046,61998,-27353,Diciembre de 2021
131,Estado de otros resultados integrales,,,,,,,,,,,,,,Diciembre de 2021
132,30.00.00 Utilidad (pérdida) del ejercicio,14481,35646,124843,3257,6520,-6211,-85221,-9898,-138617,-53600,-15046,61998,-27353,Diciembre de 2021
133,Ingresos (gastos) registrados con abono (cargo) a patrimonio,,,,,,,,,,,,,,Diciembre de 2021
134,"31.10.00 Revalorización de propiedades, planta y equipo",,,,,,,,,,0,,,,Diciembre de 2021
135,31.20.00 Activos financieros a valor razonable por patrimonio,,,0,,,,-182,,,0,,,-191,Diciembre de 2021
136,31.30.00 Participación de otros resultados integrales de inversiones en sociedades,,,,,,,,,-4646,0,,,,Diciembre de 2021
137,31.40.00 Otros ingresos (gastos) registrados con abono (cargo) a patrimonio,,,-1881,,,,,,,0,,,,Diciembre de 2021
138,31.50.00 Impuesto a la renta de otros resultados integrales,,,,,,,,,,0,,,,Diciembre de 2021
139,31.00.00 Total ingresos (gastos) registrados con abono (cargo) a patrimonio,0,0,-1881,0,0,0,-182,0,-4646,0,0,0,-191,Diciembre de 2021
140,32.00.00 Total resultados integrales reconocidos del ejercicio,14481,35646,122962,3257,6520,-6211,-85403,-9898,-143263,-53600,-15046,61998,-27544,Diciembre de 2021
141,,,,,,,,,,,,,,,Diciembre de 2021
142,Estados de Flujos de efectivo - Método directo,,,,,,,,,,,,,,Diciembre de 2021
143,Flujo neto originado por actividades de la operación,,,,,,,,,,,,,,Diciembre de 2021
144,51.11.00 Comisiones recaudadas (pagadas) por intermediación de productos,9787,203451,148482,80647,,12785,20822,170718,81834,484006,22672,191077,,Diciembre de 2021
145,51.12.00 Ingreso (egreso) neto por cuenta de clientes,0,,,0,,,-21923,0,0,0,,,,Diciembre de 2021
146,51.13.00 Ingreso (egreso) neto por instrumentos a valor razonable del mercado de productos,0,,-9230240,,,-2978,,0,0,0,,0,,Diciembre de 2021
147,51.14.00 Ingreso (egreso) neto por instrumentos derivados del mercado de productos,,,,,,,,0,0,0,,,,Diciembre de 2021
148,51.15.00 Ingreso (egreso) neto por instrumentos a costo amortizado del mercado de productos,,,-112504,,,,,0,0,-81081,,,,Diciembre de 2021
149,51.16.00 Ingreso (egreso) neto por asesorías y custodia,0,,,,,4500,,0,0,0,,,-7837,Diciembre de 2021
150,51.17.00 Gastos de administración y comercialización pagados,-34438,-189338,,-100609,-23246,-56812,-138361,-199323,-447224,-142061,-47628,-65693,-50570,Diciembre de 2021
151,51.18.00 Impuestos pagados,-38,,,-363,-196,-502,,-30837,-16845,-4122,0,,,Diciembre de 2021
152,51.19.00 Otros ingresos (egresos) netos por actividades de la operación,0,,7680428,-377770,1566,2322,49806,0,1371438,5944,,552104,57630,Diciembre de 2021
153,51.10.00 Flujo neto originado por actividades de la operación,-24689,14113,-1513834,-398095,-21876,-40685,-89656,-59442,989203,262686,-24956,677488,-777,Diciembre de 2021
154,Flujo neto originado por actividades de financiamiento,,,,,,,,,,,,,,Diciembre de 2021
155,52.11.00 Ingreso (egreso) neto por pasivos del mercado de productos,,,,,,,,51465,,0,,,,Diciembre de 2021
156,52.12.00 Ingreso (egreso) neto por pasivos financieros del mercado de valores,,,,,,,,,,0,,,,Diciembre de 2021
157,52.13.00 Ingreso (egreso) neto por financiamiento de partes relacionadas,459216,201341,1516047,,25000,,,0,0,0,,,,Diciembre de 2021
158,52.14.00 Aumentos de capital,,,0,,,,,,0,0,40000,,,Diciembre de 2021
159,52.15.00 Reparto de utilidades y de capital,,,,,,,,,0,0,,,,Diciembre de 2021
160,52.16.00 Otros ingresos (egresos) netos por actividades de financiamiento,,-39410,,,,,101979,-7297,,0,,,,Diciembre de 2021
161,52.10.00 Flujo neto originado por actividades de financiamiento,459216,161931,1516047,0,25000,0,101979,44168,0,0,40000,0,0,Diciembre de 2021
162,Flujo neto originado por actividades de inversión,,,,,,,,,,,,,,Diciembre de 2021
163,53.11.00 Ingreso (egreso) neto por instrumentos financieros a valor razonable del mercado de valores,,,,1083,,,,,-1097583,0,674,,,Diciembre de 2021
164,53.12.00 Ingreso (egreso) neto por instrumentos financieros derivados del mercado de valores,,,,,,,,,,0,,,,Diciembre de 2021
165,53.13.00 Ingreso (egreso) neto por instrumentos financieros a costo amortizado del mercado de valores,,,,,,,,,0,0,,,,Diciembre de 2021
166,"53.14.00 Ingresos por ventas de propiedades, planta y equipo",,,,,,,,,,0,,,,Diciembre de 2021
167,53.15.00 Ingresos por ventas de inversiones en sociedades,,,,,,,,,,0,,,,Diciembre de 2021
168,53.16.00 Dividendos y otros ingresos percibidos de inversiones en sociedades,,,,,13,,,,,0,,,,Diciembre de 2021
169,"53.17.00 Incorporación de propiedades, planta y equipo",,,0,,,,,-1548,,0,,,,Diciembre de 2021
170,53.18.00 Inversiones en sociedades,0,,,0,,,,,,0,,,,Diciembre de 2021
171,53.19.00 Otros ingresos (egresos) netos de inversión,1669,-846637,0,0,,50453,,-4026,,0,,1771,,Diciembre de 2021
172,53.10.00 Flujo neto originado por actividades de inversión,1669,-846637,0,1083,13,50453,0,-5574,-1097583,0,674,1771,0,Diciembre de 2021
173,50.10.00 Flujo neto total positivo (negativo) del período,436196,-670593,2213,-397012,3137,9768,12323,-20848,-108380,262686,15718,679259,-777,Diciembre de 2021
174,50.20.00 Efecto de la variación por tipo de cambio sobre el efectivo y efectivo equivalente,,,,,,,,0,151,,,,,Diciembre de 2021
175,50.30.00 Variación neta del efectivo y efectivo equivalente,436196,-670593,2213,-397012,3137,9768,12323,-20848,-108229,262686,15718,679259,-777,Diciembre de 2021
176,50.40.00 Saldo inicial de efetivo y efectivo equivalente,256096,1068711,1267,1046262,11158,21045,189765,220822,775720,156776,140717,170299,1596,Diciembre de 2021
177,50.00.00 Saldo final de efectivo y efectivo equivalente,692292,398118,3480,649250,14295,30813,202088,199974,667491,419462,156435,849558,819,Diciembre de 2021
