Unnamed: 0,Cuentas,AVLA 03 / 2021,BAN TATTERSALL 03 / 2021,BCI 03 / 2021,CONTEMPORA 03 / 2021,DANK 03 / 2021,ECR OSORNO 03 / 2021,ELOY 03 / 2021,FINMAS 03 / 2021,LARRAIN VIAL 03 / 2021,LATAM TRADE CAPITAL 03 / 2021,MOONK 03 / 2021,NUEVO CAPITAL 03 / 2021,TANNER 03 / 2021,Fecha
39,11.03.61 Operaciones de compra con retroventa sobre productos agropecuarios,,,,,,,,,,0,,,,Marzo de 2021
40,11.03.62 Operaciones de compra con retroventa sobre TRP,,,81938,,,,,,,0,,,,Marzo de 2021
41,11.03.63 Otras,,,,,,,,,,0,,,,Marzo de 2021
42,11.04.00 Deudores por intermediación,,,,0,,,999817,1433975,,0,,454306,,Marzo de 2021
43,11.05.00 Cuentas por cobrar por operaciones de cartera propia,,,,,,,,,,0,,,,Marzo de 2021
44,11.06.00 Cuentas por cobrar a partes relacionadas,,223310,2612,21306,96740,,9500,,0,0,,48052,557100,Marzo de 2021
45,11.07.00 Otras cuentas por cobrar,0,105787,24187,17004,,0,,180,3104,0,,,,Marzo de 2021
46,11.08.00 Impuestos por cobrar,15550,3417,24588,,2403,4823,20451,1008,40930,14048,14772,26644,35130,Marzo de 2021
47,11.09.00 Impuestos diferidos,0,79558,241202,83263,34597,14474,496,16752,203339,27858,30900,4788,69773,Marzo de 2021
48,11.10.00 Inversiones en sociedades,26108,154853,,178492,25573,155004,27475,,154853,0,,44739,155057,Marzo de 2021
49,11.11.00 Intangibles,0,7284,2480,0,,0,6916,45506,,33705,51100,42095,,Marzo de 2021
50,"11.12.00 Propiedades, planta y equipo",0,331,1298,0,,0,13900,3177,,423,229,1383,,Marzo de 2021
51,11.13.00 Otros activos,0,1094615,2058,,134,617,,1515,2096,4255,1085,2743,514,Marzo de 2021
52,10.00.00 Total Activos,297238,2854832,5840973,1268863,304660,450983,1280130,1695007,2110653,947130,236119,1088423,818145,Marzo de 2021
53,Pasivos y Patrimonio,,,,,,,,,,,,,,Marzo de 2021
54,Pasivos,,,,,,,,,,,,,,Marzo de 2021
55,21.01.00 Pasivos financieros,0,0,0,0,0,0,0,0,0,0,0,0,0,Marzo de 2021
56,21.01.10 A valor razonable,,,,,,,,,,0,,,,Marzo de 2021
57,21.01.20 A valor razonable - Instrumentos financieros derivados,,,,,,,,,,0,,,,Marzo de 2021
58,21.01.30 Obligaciones por financiamiento,0,0,0,0,0,0,0,0,0,0,0,0,0,Marzo de 2021
59,21.01.31 Operaciones de venta con retrocompra sobre IRV,,,,,,,,,,0,,,,Marzo de 2021
60,21.01.32 Operaciones de venta con retrocompra sobre IRF e IIF,,,,,,,,,,0,,,,Marzo de 2021
61,21.01.33 Otras,,,,,,,,,,0,,,,Marzo de 2021
62,21.02.00 Pasivos del mercado de productos,0,0,0,0,0,0,0,0,0,0,0,0,0,Marzo de 2021
63,21.02.10 A valor razonable,,,,,,,,,,0,,,,Marzo de 2021
64,21.02.20 A valor razonable - Instrumentos derivados,,,,,,,,,,0,,,,Marzo de 2021
65,21.02.30 Obligaciones por financiamiento,0,0,0,0,0,0,0,0,0,0,0,0,0,Marzo de 2021
66,21.02.31 Operaciones de venta con retrocompra sobre productos agropecuarios,,,,,,,,,,0,,,,Marzo de 2021
67,21.02.32 Operaciones de venta con retrocompra sobre TRP,,,,,,,,,0,0,,,,Marzo de 2021
68,21.02.33 Otras,,,,,,,,,,0,,,,Marzo de 2021
69,21.03.00 Obligaciones con bancos e instituciones financieras,,1340709,,,,,,,,0,,,,Marzo de 2021
70,21.04.00 Acreedores por intermediación,,0,,0,,,1021740,1407193,,0,,453105,,Marzo de 2021
71,21.05.00 Cuentas por pagar por operaciones de cartera propia,,0,,,,,,,,0,,,,Marzo de 2021
72,21.06.00 Cuentas por pagar a partes relacionadas,30340,813,4808753,,,,,28402,0,42809,,19521,29538,Marzo de 2021
73,21.07.00 Otras cuentas por pagar,21894,19809,15578,581230,655,147,35447,22816,1149716,199878,2499,2843,17995,Marzo de 2021
74,21.08.00 Provisiones,0,4672,20844,7724,4793,2809,4962,8620,40747,4292,,14398,3930,Marzo de 2021
75,21.09.00 Impuestos por pagar,0,0,,5599,1991,124,172,4141,3981,290,517,65339,,Marzo de 2021
76,21.10.00 Impuestos diferidos,0,2226,,,,,,,,0,,,8051,Marzo de 2021
77,21.11.00 Otros pasivos,0,9703,,,,,,,,0,,,,Marzo de 2021
78,21.00.00 Total Pasivos,52234,1377932,4845175,594553,7439,3080,1062321,1471172,1194444,247269,3016,555206,59514,Marzo de 2021
79,Patrimonio,,,,,,,,,,,,,,Marzo de 2021
80,22.01.00 Capital,311661,433711,1290423,720453,389572,387118,214000,358728,701188,484476,303000,480000,902046,Marzo de 2021
81,22.02.00 Reservas,,0,441,-18865,,4940,2922,0,17533,0,,,-21406,Marzo de 2021
82,22.03.00 Resultados acumulados,-56382,1026953,-298434,-15574,-93307,70755,25302,-110809,295347,230659,-65637,30543,-114762,Marzo de 2021
83,22.04.00 Resultado del ejercicio,-10275,16236,4811,-11704,956,-14910,-24415,-24084,-97859,-15274,-4260,22674,-7247,Marzo de 2021
84,22.05.00 Dividendos provisorios o participaciones,,,-1443,,,,,,,0,,,,Marzo de 2021
85,22.00.00 Total Patrimonio,245004,1476900,995798,674310,297221,447903,217809,223835,916209,699861,233103,533217,758631,Marzo de 2021
86,20.00.00 TOTAL PAC.M.F Y PATRIMONIO,297238,2854832,5840973,1268863,304660,450983,1280130,1695007,2110653,947130,236119,1088423,818145,Marzo de 2021
87,,,,,,,,,,,,,,,Marzo de 2021
88,Estado de resultados integrales,,,,,,,,,,,,,,Marzo de 2021
89,Estado de resultados,,,,,,,,,,,,,,Marzo de 2021
90,Resultado por intermediación,,,,,,,,,,,,,,Marzo de 2021
91,30.10.01 Comisiones por operaciones bursátiles,0,39547,40790,23255,0,1507,18650,52668,41125,2405,2740,30,,Marzo de 2021
92,30.10.02 Comisiones por operaciones extra bursátiles,,,,,,,,,,0,,,,Marzo de 2021
93,30.10.03 Gastos por comisiones y servicios,-6019,-7928,-5416,-5889,-10464,-8165,-5778,-19890,-10071,-4939,,-25941,-7786,Marzo de 2021
94,30.10.04 Otras comisiones,0,3087,2155,,19115,,,,,125,,103611,,Marzo de 2021
95,30.10.00 Total resultado por intermediación,-6019,34706,37529,17366,8651,-6658,12872,32778,31054,-2409,2740,77700,-7786,Marzo de 2021
96,Ingresos por servicios,,,,,,,,,,,,,,Marzo de 2021
97,30.20.01 Ingresos por custodia,,,,,,,,,,0,,,,Marzo de 2021
98,30.20.02 Ingresos por asesorías,,,,,,0,,,0,0,3318,,,Marzo de 2021
99,30.20.03 Otros ingresos por servicios,,,,,,,,,,0,,,,Marzo de 2021
100,30.20.00 Total ingresos por servicios,0,0,0,0,0,0,0,0,0,0,3318,0,0,Marzo de 2021
101,Resultado por productos,,,,,,,,,,,,,,Marzo de 2021
102,30.30.01 A valor razonable,,7788,12097,,,1528,,,6806,0,,2447,,Marzo de 2021
103,30.30.02 A valor razonable - Instrumentos derivados,,,,,,,,,,0,,,,Marzo de 2021
104,30.30.03 A costo amortizado,,,46625,,,,,,,6765,,,,Marzo de 2021
105,30.30.04 A costo amortizado - Operaciones de financiamiento,,,,,,,,,,0,,,,Marzo de 2021
106,30.30.00 Total resultado por productos,0,7788,58722,0,0,1528,0,0,6806,6765,0,2447,0,Marzo de 2021
107,Resultado por instrumentos financieros,,,,,,,,,,,,,,Marzo de 2021
108,30.40.01 A valor razonable,0,,,2,2056,,,,0,0,32,,,Marzo de 2021
109,30.40.02 A valor razonable - Instrumentos financieros derivados,,,,,,,,,0,0,,,,Marzo de 2021
110,30.40.03 A costo amortizado,,,,,,,,,,0,,,,Marzo de 2021
111,30.40.04 A costo amortizado - Operaciones de financiamiento,,,,,,,,,,0,,,,Marzo de 2021
112,30.40.00 Total resultado por instrumentos financieros,0,0,0,2,2056,0,0,0,0,0,32,0,0,Marzo de 2021
113,Resultado por operaciones de financiamiento,,,,,,,,,,,,,,Marzo de 2021
114,30.50.01 Gastos por financiamiento del mercado de productos,,,,,,,,,,0,,,,Marzo de 2021
115,30.50.02 Gastos por financiamiento del mercado de valores,,,,,,,,,,0,,,,Marzo de 2021
116,30.50.03 Otros gastos financieros,,-10181,-5637,,,,,-1652,-706,0,,,,Marzo de 2021
117,30.50.00 Total resultado por operaciones de financiamiento,0,-10181,-5637,0,0,0,0,-1652,-706,0,0,0,0,Marzo de 2021
118,Gastos de administración y comercialización,,,,,,,,,,,,,,Marzo de 2021
119,30.60.01 Remuneraciones y gastos de personal,0,-31452,-59061,-16205,-8545,-7730,-19463,-45308,-27809,-11031,,-34606,,Marzo de 2021
120,30.60.02 Gastos de comercialización,0,,-6249,,,,,,-54500,0,,,,Marzo de 2021
121,30.60.03 Otros gastos de administración,-4088,-16095,-23029,-12155,-1790,-1717,-17128,-13495,,-8666,-10377,-17008,-3129,Marzo de 2021
122,30.60.00 Total gastos de administración y comercialización,-4088,-47547,-88339,-28360,-10335,-9447,-36591,-58803,-82309,-19697,-10377,-51614,-3129,Marzo de 2021
123,Otros resultados,,,,,,,,,,,,,,Marzo de 2021
124,30.70.01 Reajuste y diferencia de cambio,0,24,413,,,0,-14,917,0,67,,,,Marzo de 2021
125,30.70.02 Resultado de inversiones en sociedades,-168,-992,,-992,-164,-205,,,-204,0,,211,,Marzo de 2021
126,30.70.03 Otros ingresos (gastos),0,32438,-3385,280,1,48,,,906,0,27,,3668,Marzo de 2021
127,30.70.00 Total otros resultados,-168,31470,-2972,-712,-163,-157,-14,917,702,67,27,211,3668,Marzo de 2021
128,30.80.00 Resultado antes de impuesto a la renta,-10275,16236,-697,-11704,209,-14734,-23733,-26760,-44453,-15274,-4260,28744,-7247,Marzo de 2021
129,30.90.00 Impuesto a la renta,0,0,5508,,747,-176,-682,2676,-53406,0,,-6070,,Marzo de 2021
130,30.00.00 Utilidad (pérdida) del ejercicio,-10275,16236,4811,-11704,956,-14910,-24415,-24084,-97859,-15274,-4260,22674,-7247,Marzo de 2021
131,Estado de otros resultados integrales,,,,,,,,,,,,,,Marzo de 2021
132,30.00.00 Utilidad (pérdida) del ejercicio,-10275,16236,4811,-11704,956,-14910,-24415,-24084,-97859,-15274,-4260,22674,-7247,Marzo de 2021
133,Ingresos (gastos) registrados con abono (cargo) a patrimonio,,,,,,,,,,,,,,Marzo de 2021
134,"31.10.00 Revalorización de propiedades, planta y equipo",,,,,,,,,,0,,,,Marzo de 2021
135,31.20.00 Activos financieros a valor razonable por patrimonio,,,,,,,-177,,,0,,,,Marzo de 2021
136,31.30.00 Participación de otros resultados integrales de inversiones en sociedades,,,,,,,,,-788,0,,,,Marzo de 2021
137,31.40.00 Otros ingresos (gastos) registrados con abono (cargo) a patrimonio,,,-444,,,,,,,0,,,,Marzo de 2021
138,31.50.00 Impuesto a la renta de otros resultados integrales,,,,,,,,,,0,,,,Marzo de 2021
139,31.00.00 Total ingresos (gastos) registrados con abono (cargo) a patrimonio,0,0,-444,0,0,0,-177,0,-788,0,0,0,0,Marzo de 2021
140,32.00.00 Total resultados integrales reconocidos del ejercicio,-10275,16236,4367,-11704,956,-14910,-24592,-24084,-98647,-15274,-4260,22674,-7247,Marzo de 2021
141,,,,,,,,,,,,,,,Marzo de 2021
142,Estados de Flujos de efectivo - Método directo,,,,,,,,,,,,,,Marzo de 2021
143,Flujo neto originado por actividades de la operación,,,,,,,,,,,,,,Marzo de 2021
144,51.11.00 Comisiones recaudadas (pagadas) por intermediación de productos,0,50422,36744,16910,0,1257,18650,,35622,41061,7208,57774,,Marzo de 2021
145,51.12.00 Ingreso (egreso) neto por cuenta de clientes,0,,,,,,56035,-32566,0,0,,,,Marzo de 2021
146,51.13.00 Ingreso (egreso) neto por instrumentos a valor razonable del mercado de productos,0,,-983822,,,19993,,,0,0,,,,Marzo de 2021
147,51.14.00 Ingreso (egreso) neto por instrumentos derivados del mercado de productos,,,,,,,,,0,0,,,,Marzo de 2021
148,51.15.00 Ingreso (egreso) neto por instrumentos a costo amortizado del mercado de productos,,,-901690,,,,,,0,-7095,,,,Marzo de 2021
149,51.16.00 Ingreso (egreso) neto por asesorías y custodia,0,,,,,0,,,0,0,,,-11576,Marzo de 2021
150,51.17.00 Gastos de administración y comercialización pagados,-10108,-61125,,-21216,-22891,-22009,-70092,-44719,-132459,-32167,-9868,-17008,-3029,Marzo de 2021
151,51.18.00 Impuestos pagados,0,,,-2661,-196,-314,,-3640,-18515,-2364,-56,,,Marzo de 2021
152,51.19.00 Otros ingresos (egresos) netos por actividades de la operación,0,,-493219,-70955,,250,7217,,829049,,,-46876,6811,Marzo de 2021
153,51.10.00 Flujo neto originado por actividades de la operación,-10108,-10703,-2341987,-77922,-23087,-823,11810,-80925,713697,-565,-2716,-6110,-7794,Marzo de 2021
154,Flujo neto originado por actividades de financiamiento,,,,,,,,,,,,,,Marzo de 2021
155,52.11.00 Ingreso (egreso) neto por pasivos del mercado de productos,,,,,,,,12786,,0,,,,Marzo de 2021
156,52.12.00 Ingreso (egreso) neto por pasivos financieros del mercado de valores,,,,,,,,,,0,,,,Marzo de 2021
157,52.13.00 Ingreso (egreso) neto por financiamiento de partes relacionadas,9759,30000,2343090,,20000,,,,,0,,,6769,Marzo de 2021
158,52.14.00 Aumentos de capital,,,,,,,,,,0,,,,Marzo de 2021
159,52.15.00 Reparto de utilidades y de capital,,,,,,,,,0,0,,,,Marzo de 2021
160,52.16.00 Otros ingresos (egresos) netos por actividades de financiamiento,,-11943,,,,,,427,,0,,,,Marzo de 2021
161,52.10.00 Flujo neto originado por actividades de financiamiento,9759,18057,2343090,0,20000,0,0,13213,0,0,0,0,6769,Marzo de 2021
162,Flujo neto originado por actividades de inversión,,,,,,,,,,,,,,Marzo de 2021
163,53.11.00 Ingreso (egreso) neto por instrumentos financieros a valor razonable del mercado de valores,,,,458,,,,,0,0,32,,,Marzo de 2021
164,53.12.00 Ingreso (egreso) neto por instrumentos financieros derivados del mercado de valores,,,,,,,,,,0,,,,Marzo de 2021
165,53.13.00 Ingreso (egreso) neto por instrumentos financieros a costo amortizado del mercado de valores,,,,,,,,,0,0,,,,Marzo de 2021
166,"53.14.00 Ingresos por ventas de propiedades, planta y equipo",,,,,,,,,,0,,,,Marzo de 2021
167,53.15.00 Ingresos por ventas de inversiones en sociedades,,,,,,,,,,0,,,,Marzo de 2021
168,53.16.00 Dividendos y otros ingresos percibidos de inversiones en sociedades,,,,,0,,,,,0,,,,Marzo de 2021
169,"53.17.00 Incorporación de propiedades, planta y equipo",,,,,,,,-1014,,0,,-5551,,Marzo de 2021
170,53.18.00 Inversiones en sociedades,0,,,,,,,,,0,,,,Marzo de 2021
171,53.19.00 Otros ingresos (egresos) netos de inversión,-167,-882538,,,,7,,6902,,0,,,,Marzo de 2021
172,53.10.00 Flujo neto originado por actividades de inversión,-167,-882538,0,458,0,7,0,5888,0,0,32,-5551,0,Marzo de 2021
173,50.10.00 Flujo neto total positivo (negativo) del período,-516,-875184,1103,-77464,-3087,-816,11810,-61824,713697,-565,-2684,-11661,-1025,Marzo de 2021
174,50.20.00 Efecto de la variación por tipo de cambio sobre el efectivo y efectivo equivalente,,,,,,,,,,,,,,Marzo de 2021
175,50.30.00 Variación neta del efectivo y efectivo equivalente,-516,-875184,1103,-77464,-3087,-816,11810,-61824,713697,-565,-2684,-11661,-1025,Marzo de 2021
176,50.40.00 Saldo inicial de efetivo y efectivo equivalente,256096,1068711,1267,1046262,11158,21045,189765,254718,775720,156776,140717,170299,1596,Marzo de 2021
177,50.00.00 Saldo final de efectivo y efectivo equivalente,255580,193527,2370,968798,8071,20229,201575,192894,1489417,156211,138033,158638,571,Marzo de 2021
