Unnamed: 0,Cuentas,AVLA 06 / 2019,BAN TATTERSALL 06 / 2019,BCI 06 / 2019,CONTEMPORA 06 / 2019,DANK 06 / 2019,ECR OSORNO 06 / 2019,ELOY 06 / 2019,FINMAS 06 / 2019,LARRAIN VIAL 06 / 2019,LATAM TRADE CAPITAL 06 / 2019,MOONK 06 / 2019,NUEVO CAPITAL 06 / 2019,TANNER 06 / 2019,Fecha
22,11.03.10 A valor razonable - Cartera propia disponible,0,154221,9526514,0,0,114566,0,0,330719,0,0,0,0,Junio de 2019
23,11.03.11 Productos agropecuarios,,,,,,,,,,0,,,,Junio de 2019
24,11.03.12 Títulos representativos de productos agropecuarios (TRP),,154221,,,,,,,,0,,,,Junio de 2019
25,11.03.13 Facturas,,,9526514,,,114566,,,330719,0,,,,Junio de 2019
26,11.03.14 Títulos representativos de facturas (TRF),,,,,,,,,,0,,,,Junio de 2019
27,11.03.15 Otros,,,,,,,,,,0,,,,Junio de 2019
28,11.03.20 A valor razonable - Cartera propia comprometida,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
29,11.03.21 Productos agropecuarios,,,,,,,,,,0,,,,Junio de 2019
30,11.03.22 Títulos representativos de productos agropecuarios,,,,,,,,,,0,,,,Junio de 2019
31,11.03.23 Otros,,,,,,,,,,0,,,,Junio de 2019
32,11.03.30 A valor razonable - Instrumentos derivados,,,,,,,,,,0,,,,Junio de 2019
33,11.03.40 A costo amortizado - Cartera propia disponible,0,0,0,0,0,0,0,0,0,1035882,0,0,0,Junio de 2019
34,11.03.41 Facturas,,,0,,,,,,,1035882,,,,Junio de 2019
35,11.03.42 Títulos representativos de facturas,,,,,,,,,,0,,,,Junio de 2019
36,11.03.43 Otros,,,,,,,,,,0,,,,Junio de 2019
37,11.03.50 A costo amortizado - Cartera propia comprometida,,,,,,,,,,0,,,,Junio de 2019
38,11.03.60 A costo amortizado - Operaciones de financiamiento,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
39,11.03.61 Operaciones de compra con retroventa sobre productos agropecuarios,,,,,,,,,,0,,,,Junio de 2019
40,11.03.62 Operaciones de compra con retroventa sobre TRP,,,0,,,,,,,0,,,,Junio de 2019
41,11.03.63 Otras,,,,,,,,,,0,,,,Junio de 2019
42,11.04.00 Deudores por intermediación,,,2333,0,,,1004444,2017136,,0,,,,Junio de 2019
43,11.05.00 Cuentas por cobrar por operaciones de cartera propia,,,,,,,,,,0,,,,Junio de 2019
44,11.06.00 Cuentas por cobrar a partes relacionadas,,50139,0,24854,,,,0,18339,0,,,,Junio de 2019
45,11.07.00 Otras cuentas por cobrar,0,977368,141710,24338,14579,37,18931,425,148646,0,,41855,36,Junio de 2019
46,11.08.00 Impuestos por cobrar,4220,67509,,,1061,0,18907,2087,68701,10599,12159,2690,54030,Junio de 2019
47,11.09.00 Impuestos diferidos,0,111272,41973,61022,32991,283,785,21120,5677,12995,27260,16850,38712,Junio de 2019
48,11.10.00 Inversiones en sociedades,26140,202846,,179682,25769,156194,27687,,156041,0,,44299,183750,Junio de 2019
49,11.11.00 Intangibles,1458,13093,9919,0,,,4577,46438,,33705,51995,48455,,Junio de 2019
50,"11.12.00 Propiedades, planta y equipo",0,2823,898,42,,,3880,2232,,0,589,,41,Junio de 2019
51,11.13.00 Otros activos,2394,1502361,0,,1297,,11294,4496,0,1078,3368,2300,513,Junio de 2019
52,10.00.00 Total Activos,315048,3156101,9733099,1256319,294359,499610,1362527,2375181,3040670,1117643,236625,499844,1383695,Junio de 2019
53,Pasivos y Patrimonio,,,,,,,,,,,,,,Junio de 2019
54,Pasivos,,,,,,,,,,,,,,Junio de 2019
55,21.01.00 Pasivos financieros,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
56,21.01.10 A valor razonable,,,,,,,,,,0,,,,Junio de 2019
57,21.01.20 A valor razonable - Instrumentos financieros derivados,,,,,,,,,,0,,,,Junio de 2019
58,21.01.30 Obligaciones por financiamiento,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
59,21.01.31 Operaciones de venta con retrocompra sobre IRV,,,,,,,,,,0,,,,Junio de 2019
60,21.01.32 Operaciones de venta con retrocompra sobre IRF e IIF,,,,,,,,,,0,,,,Junio de 2019
61,21.01.33 Otras,,,,,,,,,,0,,,,Junio de 2019
62,21.02.00 Pasivos del mercado de productos,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
63,21.02.10 A valor razonable,,,,,,,,,,0,,,,Junio de 2019
64,21.02.20 A valor razonable - Instrumentos derivados,,,,,,,,,,0,,,,Junio de 2019
65,21.02.30 Obligaciones por financiamiento,0,0,0,0,0,0,0,0,0,0,0,0,0,Junio de 2019
66,21.02.31 Operaciones de venta con retrocompra sobre productos agropecuarios,,,,,,,,,,0,,,,Junio de 2019
67,21.02.32 Operaciones de venta con retrocompra sobre TRP,,,,,,,,,0,0,,,,Junio de 2019
68,21.02.33 Otras,,,,,,,,,,0,,,,Junio de 2019
69,21.03.00 Obligaciones con bancos e instituciones financieras,,1341723,,,,,,,,0,,,,Junio de 2019
70,21.04.00 Acreedores por intermediación,,,,0,,,1069284,2001961,,217190,,1226,,Junio de 2019
71,21.05.00 Cuentas por pagar por operaciones de cartera propia,,,0,,,,,,,0,,,,Junio de 2019
72,21.06.00 Cuentas por pagar a partes relacionadas,94561,225335,8089393,0,34872,,,27124,,106454,,56224,4887,Junio de 2019
73,21.07.00 Otras cuentas por pagar,4053,160363,778680,525806,634,91,44489,7659,1380321,13196,3915,0,9959,Junio de 2019
74,21.08.00 Provisiones,4465,16665,96911,14414,11972,4251,2907,5691,42674,19410,1917,,7728,Junio de 2019
75,21.09.00 Impuestos por pagar,2168,6439,19613,7298,113,2339,12103,10148,122000,25857,415,7000,,Junio de 2019
76,21.10.00 Impuestos diferidos,394,0,,,,,,,,0,,,,Junio de 2019
77,21.11.00 Otros pasivos,0,0,,,,,,,,0,,,,Junio de 2019
78,21.00.00 Total Pasivos,105641,1750525,8984597,547518,47591,6681,1128783,2052583,1544995,382107,6247,64450,22574,Junio de 2019
79,Patrimonio,,,,,,,,,,,,,,Junio de 2019
80,22.01.00 Capital,206900,433711,460000,720453,389572,387118,214000,322996,701188,484476,293000,480000,902046,Junio de 2019
81,22.02.00 Reservas,,149,1312,-18865,,4940,3134,,18321,0,,,7288,Junio de 2019
82,22.03.00 Resultados acumulados,-5653,1010374,260423,-8149,-140101,54598,22648,-46557,490486,192869,-55535,-130409,477621,Junio de 2019
83,22.04.00 Resultado del ejercicio,8160,-38658,119196,15362,-2703,46273,-6038,46159,285680,71525,-7087,85803,-25834,Junio de 2019
84,22.05.00 Dividendos provisorios o participaciones,,,-92429,,,,,,,-13334,,,,Junio de 2019
85,22.00.00 Total Patrimonio,209407,1405576,748502,708801,246768,492929,233744,322598,1495675,735536,230378,435394,1361121,Junio de 2019
86,20.00.00 TOTAL PAC.M.F Y PATRIMONIO,315048,3156101,9733099,1256319,294359,499610,1362527,2375181,3040670,1117643,236625,499844,1383695,Junio de 2019
87,,,,,,,,,,,,,,,Junio de 2019
88,Estado de resultados integrales,,,,,,,,,,,,,,Junio de 2019
89,Estado de resultados,,,,,,,,,,,,,,Junio de 2019
90,Resultado por intermediación,,,,,,,,,,,,,,Junio de 2019
91,30.10.01 Comisiones por operaciones bursátiles,31015,64911,197363,170127,2030,68096,174857,220643,469131,54289,2185,59642,171,Junio de 2019
92,30.10.02 Comisiones por operaciones extra bursátiles,,,,,,,,,,0,,14300,,Junio de 2019
93,30.10.03 Gastos por comisiones y servicios,-16335,-56517,-49905,-49378,-19654,-11425,-20222,-42325,-91201,-4141,,-8988,-19122,Junio de 2019
94,30.10.04 Otras comisiones,0,36376,13030,,20652,,,,,36840,,,,Junio de 2019
95,30.10.00 Total resultado por intermediación,14680,44770,160488,120749,3028,56671,154635,178318,377930,86988,2185,64954,-18951,Junio de 2019
96,Ingresos por servicios,,,,,,,,,,,,,,Junio de 2019
97,30.20.01 Ingresos por custodia,,,,,,,,,,0,,,,Junio de 2019
98,30.20.02 Ingresos por asesorías,,,,,,0,,0,108522,0,,193830,,Junio de 2019
99,30.20.03 Otros ingresos por servicios,,,,,,,,,,0,,,,Junio de 2019
100,30.20.00 Total ingresos por servicios,0,0,0,0,0,0,0,0,108522,0,0,193830,0,Junio de 2019
101,Resultado por productos,,,,,,,,,,,,,,Junio de 2019
102,30.30.01 A valor razonable,,152943,,,,4815,,,27584,0,,,,Junio de 2019
103,30.30.02 A valor razonable - Instrumentos derivados,,,,,,,,,,0,,,,Junio de 2019
104,30.30.03 A costo amortizado,,,327451,,,,,,,48207,,3425,2222,Junio de 2019
105,30.30.04 A costo amortizado - Operaciones de financiamiento,,,,,,,,,,0,,,,Junio de 2019
106,30.30.00 Total resultado por productos,0,152943,327451,0,0,4815,0,0,27584,48207,0,3425,2222,Junio de 2019
107,Resultado por instrumentos financieros,,,,,,,,,,,,,,Junio de 2019
108,30.40.01 A valor razonable,4778,,,343,6697,,,,1138,0,1107,,31914,Junio de 2019
109,30.40.02 A valor razonable - Instrumentos financieros derivados,,,,,,,,,50380,0,,,,Junio de 2019
110,30.40.03 A costo amortizado,,,,,,,,,,0,,,,Junio de 2019
111,30.40.04 A costo amortizado - Operaciones de financiamiento,,,,,,,,,,0,,,,Junio de 2019
112,30.40.00 Total resultado por instrumentos financieros,4778,0,0,343,6697,0,0,0,51518,0,1107,0,31914,Junio de 2019
113,Resultado por operaciones de financiamiento,,,,,,,,,,,,,,Junio de 2019
114,30.50.01 Gastos por financiamiento del mercado de productos,,,,,,,,,,0,,,,Junio de 2019
115,30.50.02 Gastos por financiamiento del mercado de valores,,,,,,,,,,0,,,,Junio de 2019
116,30.50.03 Otros gastos financieros,,-33915,-121734,,,,,-94,-597,0,,,,Junio de 2019
117,30.50.00 Total resultado por operaciones de financiamiento,0,-33915,-121734,0,0,0,0,-94,-597,0,0,0,0,Junio de 2019
118,Gastos de administración y comercialización,,,,,,,,,,,,,,Junio de 2019
119,30.60.01 Remuneraciones y gastos de personal,0,-78329,-135192,-77651,-13707,-15418,-105369,-84280,-143210,-18019,,,-45633,Junio de 2019
120,30.60.02 Gastos de comercialización,0,,-6859,,,,,,-18011,0,,,,Junio de 2019
121,30.60.03 Otros gastos de administración,-10562,-159804,-66145,-33637,-5320,-4761,-54261,-30719,,-23064,-10070,-148664,-11854,Junio de 2019
122,30.60.00 Total gastos de administración y comercialización,-10562,-238133,-208196,-111288,-19027,-20179,-159630,-114999,-161221,-41083,-10070,-148664,-57487,Junio de 2019
123,Otros resultados,,,,,,,,,,,,,,Junio de 2019
124,30.70.01 Reajuste y diferencia de cambio,52,0,1221,,,,,6,-46204,140,-10,,166,Junio de 2019
125,30.70.02 Resultado de inversiones en sociedades,969,1455,0,4947,816,4948,,,4942,0,,1128,,Junio de 2019
126,30.70.03 Otros ingresos (gastos),2,40661,-396,611,9989,136,-151,,19610,0,,,,Junio de 2019
127,30.70.00 Total otros resultados,1023,42116,825,5558,10805,5084,-151,6,-21652,140,-10,1128,166,Junio de 2019
128,30.80.00 Resultado antes de impuesto a la renta,9919,-32219,158834,15362,1503,46391,-5146,63231,382084,94252,-6788,114673,-42136,Junio de 2019
129,30.90.00 Impuesto a la renta,-1759,-6439,-39638,0,-4206,-118,-892,-17072,-96404,-22727,-299,-28870,16302,Junio de 2019
130,30.00.00 Utilidad (pérdida) del ejercicio,8160,-38658,119196,15362,-2703,46273,-6038,46159,285680,71525,-7087,85803,-25834,Junio de 2019
131,Estado de otros resultados integrales,,,,,,,,,,,,,,Junio de 2019
132,30.00.00 Utilidad (pérdida) del ejercicio,8160,-38658,119196,15362,-2703,46273,-6038,46159,285680,71525,-7087,85803,-25834,Junio de 2019
133,Ingresos (gastos) registrados con abono (cargo) a patrimonio,,,,,,,,,,,,,,Junio de 2019
134,"31.10.00 Revalorización de propiedades, planta y equipo",,,,,,,,,,0,,,,Junio de 2019
135,31.20.00 Activos financieros a valor razonable por patrimonio,,,,,,,872,,,0,,,29820,Junio de 2019
136,31.30.00 Participación de otros resultados integrales de inversiones en sociedades,,,,,,,,,,0,,,,Junio de 2019
137,31.40.00 Otros ingresos (gastos) registrados con abono (cargo) a patrimonio,,,-757,,,,,,0,0,,,,Junio de 2019
138,31.50.00 Impuesto a la renta de otros resultados integrales,,,,,,,,,,0,,,-8051,Junio de 2019
139,31.00.00 Total ingresos (gastos) registrados con abono (cargo) a patrimonio,0,0,-757,0,0,0,872,0,0,0,0,0,21769,Junio de 2019
140,32.00.00 Total resultados integrales reconocidos del ejercicio,8160,-38658,118439,15362,-2703,46273,-5166,46159,285680,71525,-7087,85803,-4065,Junio de 2019
141,,,,,,,,,,,,,,,Junio de 2019
142,Estados de Flujos de efectivo - Método directo,,,,,,,,,,,,,,Junio de 2019
143,Flujo neto originado por actividades de la operación,,,,,,,,,,,,,,Junio de 2019
144,51.11.00 Comisiones recaudadas (pagadas) por intermediación de productos,21424,0,160435,120430,2416,68096,174857,182746,377930,289695,2600,48720,-43181,Junio de 2019
145,51.12.00 Ingreso (egreso) neto por cuenta de clientes,0,577043,,0,,,20023,,199738,0,,,161357,Junio de 2019
146,51.13.00 Ingreso (egreso) neto por instrumentos a valor razonable del mercado de productos,0,0,-201736,,,170832,,,0,0,,305570,,Junio de 2019
147,51.14.00 Ingreso (egreso) neto por instrumentos derivados del mercado de productos,,0,,,,,,,0,0,,,,Junio de 2019
148,51.15.00 Ingreso (egreso) neto por instrumentos a costo amortizado del mercado de productos,,0,,,,,,,0,-355106,,,,Junio de 2019
149,51.16.00 Ingreso (egreso) neto por asesorías y custodia,0,0,,,,0,,,0,0,,193830,-21557,Junio de 2019
150,51.17.00 Gastos de administración y comercialización pagados,-25826,-242516,,-93566,-7581,-32658,-159630,-96318,-224753,-66930,-13819,-148664,-99480,Junio de 2019
151,51.18.00 Impuestos pagados,-78,0,,-1030,,-7331,,-10452,-149419,-19328,-8,,-7127,Junio de 2019
152,51.19.00 Otros ingresos (egresos) netos por actividades de la operación,,0,102823,346811,16820,-2897,198,,77465,,,-56061,,Junio de 2019
153,51.10.00 Flujo neto originado por actividades de la operación,-4480,334527,61522,372645,11655,196042,35448,75976,280961,-151669,-11227,343395,-9988,Junio de 2019
154,Flujo neto originado por actividades de financiamiento,,,,,,,,,,,,,,Junio de 2019
155,52.11.00 Ingreso (egreso) neto por pasivos del mercado de productos,,0,,,,,,-4257,,0,,,,Junio de 2019
156,52.12.00 Ingreso (egreso) neto por pasivos financieros del mercado de valores,,0,,,,,,,,0,,,,Junio de 2019
157,52.13.00 Ingreso (egreso) neto por financiamiento de partes relacionadas,0,-211000,-113738,,-13000,,,,679296,104769,,,,Junio de 2019
158,52.14.00 Aumentos de capital,,0,,,,,,,,0,20000,,,Junio de 2019
159,52.15.00 Reparto de utilidades y de capital,,0,,,,,,,,0,-250000,,,Junio de 2019
160,52.16.00 Otros ingresos (egresos) netos por actividades de financiamiento,,-56641,,,,,,-94,,0,,,,Junio de 2019
161,52.10.00 Flujo neto originado por actividades de financiamiento,0,-267641,-113738,0,-13000,0,0,-4351,679296,104769,-230000,0,0,Junio de 2019
162,Flujo neto originado por actividades de inversión,,,,,,,,,,,,,,Junio de 2019
163,53.11.00 Ingreso (egreso) neto por instrumentos financieros a valor razonable del mercado de valores,,0,,661,8983,,,,1138,0,1107,,56302,Junio de 2019
164,53.12.00 Ingreso (egreso) neto por instrumentos financieros derivados del mercado de valores,,0,,,,,,,,0,,,,Junio de 2019
165,53.13.00 Ingreso (egreso) neto por instrumentos financieros a costo amortizado del mercado de valores,,0,,,,,,,0,0,,,,Junio de 2019
166,"53.14.00 Ingresos por ventas de propiedades, planta y equipo",,0,,,,,,,,0,,,,Junio de 2019
167,53.15.00 Ingresos por ventas de inversiones en sociedades,,0,,,,,,,,0,,,,Junio de 2019
168,53.16.00 Dividendos y otros ingresos percibidos de inversiones en sociedades,,0,,,,,,,,0,,,,Junio de 2019
169,"53.17.00 Incorporación de propiedades, planta y equipo",,0,0,,,,,-1856,,0,,,,Junio de 2019
170,53.18.00 Inversiones en sociedades,0,0,,0,,,,,,0,,,,Junio de 2019
171,53.19.00 Otros ingresos (egresos) netos de inversión,4779,1978,,,,106,,18152,,47,,,,Junio de 2019
172,53.10.00 Flujo neto originado por actividades de inversión,4779,1978,0,661,8983,106,0,16296,1138,47,1107,0,56302,Junio de 2019
173,50.10.00 Flujo neto total positivo (negativo) del período,299,68864,-52216,373306,7638,196148,35448,87921,961395,-46853,-240120,343395,46314,Junio de 2019
174,50.20.00 Efecto de la variación por tipo de cambio sobre el efectivo y efectivo equivalente,,,,,,,,,,,,,,Junio de 2019
175,50.30.00 Variación neta del efectivo y efectivo equivalente,299,68864,-52216,373306,7638,196148,35448,87921,961395,-46853,-240120,343395,46314,Junio de 2019
176,50.40.00 Saldo inicial de efetivo y efectivo equivalente,280537,5605,61968,593075,10379,32382,236574,193326,351152,70237,381374,,641484,Junio de 2019
177,50.00.00 Saldo final de efectivo y efectivo equivalente,280836,74469,9752,966381,18017,228530,272022,281247,1312547,23384,141254,343395,687798,Junio de 2019
